ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,KEY,RT,Match,score,block_type
CVOE_D,16,1,2,64,U 89,,,FALSE,OE,q,q,567,TRUE,1,oe
CVOE_D,16,1,2,65,E 91,,,FALSE,OE,q,q,614,TRUE,1,oe
CVOE_D,16,1,2,66,A 12,,,TRUE,OE,p,p,538,TRUE,1,oe
CVOE_D,16,1,2,67,P 56,,,FALSE,OE,p,p,565,TRUE,1,oe
CVOE_D,16,1,2,68,S 65,,,TRUE,OE,q,q,613,TRUE,1,oe
CVOE_D,16,1,2,69,P 07,,,TRUE,OE,q,q,673,TRUE,1,oe
CVOE_D,16,1,2,70,I 77,,,FALSE,OE,q,q,638,TRUE,1,oe
CVOE_D,16,1,2,71,J 19,,,TRUE,OE,q,q,839,TRUE,1,oe
CVOE_D,16,1,2,72,O 59,,,FALSE,OE,q,q,528,TRUE,1,oe
CVOE_D,16,1,2,73,J 15,,,TRUE,OE,q,q,2295,TRUE,1,oe
CVOE_D,16,1,2,74,I 89,,,FALSE,OE,q,q,876,TRUE,1,oe
CVOE_D,16,1,2,75,O 97,,,FALSE,OE,q,q,860,TRUE,1,oe
CVOE_D,16,1,2,76,A 92,,,TRUE,OE,p,p,1408,TRUE,1,oe
CVOE_D,16,1,2,77,J 90,,,FALSE,OE,p,p,523,TRUE,1,oe
CVOE_D,16,1,2,78,H 65,,,TRUE,OE,q,q,2187,TRUE,1,oe
CVOE_D,16,1,2,79,H 17,,,TRUE,OE,q,q,1594,TRUE,1,oe
CVOE_D,16,1,2,80,S 26,,,FALSE,OE,p,p,847,TRUE,1,oe
CVOE_D,16,1,2,81,D 56,,,FALSE,OE,p,p,1123,TRUE,1,oe
CVOE_D,16,1,2,82,I 91,,,FALSE,OE,q,q,868,TRUE,1,oe
CVOE_D,16,1,2,83,J 11,,,TRUE,OE,q,q,1226,TRUE,1,oe
CVOE_D,16,1,2,84,O 28,,,TRUE,OE,p,p,840,TRUE,1,oe
CVOE_D,16,1,2,85,H 29,,,TRUE,OE,q,q,776,TRUE,1,oe
CVOE_D,16,1,2,86,J 25,,,TRUE,OE,q,q,1427,TRUE,1,oe
CVOE_D,16,1,2,87,A 73,,,FALSE,OE,q,q,505,TRUE,1,oe
CVOE_D,16,1,2,88,J 63,,,TRUE,OE,q,q,431,TRUE,1,oe
CVOE_D,16,1,2,89,U 84,,,TRUE,OE,p,p,589,TRUE,1,oe
CVOE_D,16,1,2,90,A 58,,,TRUE,OE,p,p,595,TRUE,1,oe
CVOE_D,16,1,2,91,S 43,,,TRUE,OE,q,q,544,TRUE,1,oe
CVOE_D,16,1,2,92,H 54,,,FALSE,OE,p,p,558,TRUE,1,oe
CVOE_D,16,1,2,93,D 4,,,FALSE,OE,p,p,1014,TRUE,1,oe
CVOE_D,16,1,2,94,J 75,,,TRUE,OE,q,q,898,TRUE,1,oe
CVOE_D,16,1,2,95,D 19,,,TRUE,OE,q,q,925,TRUE,1,oe
CVOE_D,16,1,2,96,J 38,,,FALSE,OE,p,p,957,TRUE,1,oe
CVOE_D,16,1,2,97,I 56,,,TRUE,OE,p,p,742,TRUE,1,oe
CVOE_D,16,1,2,98,P 87,,,TRUE,OE,q,q,884,TRUE,1,oe
CVOE_D,16,1,2,99,O 80,,,TRUE,OE,p,p,1292,TRUE,1,oe
CVOE_D,16,1,2,100,U 60,,,TRUE,OE,p,p,1400,TRUE,1,oe
CVOE_D,16,1,2,101,P 48,,,FALSE,OE,p,p,608,TRUE,1,oe
CVOE_D,16,1,2,102,H 64,,,FALSE,OE,p,p,668,TRUE,1,oe
CVOE_D,16,1,2,103,A 13,,,FALSE,OE,q,q,1825,TRUE,1,oe
CVOE_D,16,1,2,104,H 68,,,FALSE,OE,p,p,920,TRUE,1,oe
CVOE_D,16,1,2,105,E 16,,,TRUE,OE,p,p,776,TRUE,1,oe
CVOE_D,16,1,2,106,S 71,,,TRUE,OE,q,q,1099,TRUE,1,oe
CVOE_D,16,1,3,11,U 38,Number,N,TRUE,OE,p,p,7239,TRUE,1,shuf
CVOE_D,16,1,3,12,P 73,Number,N,TRUE,OE,q,q,3906,TRUE,1,shuf
CVOE_D,16,1,3,13,U 95,Letter,Y,FALSE,CV,p,p,5665,TRUE,1,shuf
CVOE_D,16,1,3,14,J 61,Number,Y,TRUE,OE,q,q,4529,TRUE,1,shuf
CVOE_D,16,1,3,15,D 51,Number,N,TRUE,OE,q,q,1230,TRUE,1,shuf
CVOE_D,16,1,3,16,S 28,Number,N,FALSE,OE,p,p,3004,TRUE,1,shuf
CVOE_D,16,1,3,17,A 56,Letter,Y,TRUE,CV,p,p,5181,TRUE,1,shuf
CVOE_D,16,1,3,18,H 78,Letter,N,FALSE,CV,q,q,2596,TRUE,1,shuf
CVOE_D,16,1,3,19,P 92,Letter,N,FALSE,CV,q,q,3766,TRUE,1,shuf
CVOE_D,16,1,3,20,E 05,Number,Y,FALSE,OE,q,q,2735,TRUE,1,shuf
CVOE_D,16,1,3,21,P 57,Letter,Y,TRUE,CV,q,q,2227,TRUE,1,shuf
CVOE_D,16,1,3,22,D 88,Number,Y,FALSE,OE,p,p,5777,TRUE,1,shuf
CVOE_D,16,1,3,23,O 89,Letter,Y,FALSE,CV,p,p,4462,TRUE,1,shuf
CVOE_D,16,1,3,24,U 43,Number,Y,FALSE,OE,q,q,6854,TRUE,1,shuf
CVOE_D,16,1,3,25,H 10,Number,N,FALSE,OE,p,p,3347,TRUE,1,shuf
CVOE_D,16,1,3,26,S 07,Letter,Y,TRUE,CV,q,q,2874,TRUE,1,shuf
CVOE_D,16,1,3,27,J 10,Letter,N,FALSE,CV,q,q,5259,TRUE,1,shuf
CVOE_D,16,1,3,28,H 54,Number,Y,FALSE,OE,p,p,3987,TRUE,1,shuf
CVOE_D,16,1,3,29,E 99,Number,N,FALSE,OE,q,q,5658,TRUE,1,shuf
CVOE_D,16,1,3,30,J 36,Letter,Y,FALSE,CV,q,q,2135,TRUE,1,shuf
CVOE_D,16,1,3,31,I 94,Letter,N,TRUE,CV,p,p,2947,TRUE,1,shuf
CVOE_D,16,1,3,32,A 82,Letter,N,TRUE,CV,p,p,2313,TRUE,1,shuf
CVOE_D,16,1,3,33,H 79,Number,Y,TRUE,OE,q,q,2184,TRUE,1,shuf
CVOE_D,16,1,3,34,J 60,Number,N,FALSE,OE,p,p,3086,TRUE,1,shuf
CVOE_D,16,1,3,35,S 28,Letter,Y,FALSE,CV,q,q,3215,TRUE,1,shuf
CVOE_D,16,1,3,36,P 11,Number,Y,TRUE,OE,q,q,2699,TRUE,1,shuf
CVOE_D,16,1,3,37,D 39,Number,N,TRUE,OE,q,q,4543,TRUE,1,shuf
CVOE_D,16,1,3,38,E 90,Number,N,TRUE,OE,p,p,3191,TRUE,1,shuf
CVOE_D,16,1,3,39,I 38,Number,N,TRUE,OE,p,p,1693,TRUE,1,shuf
CVOE_D,16,1,3,40,S 35,Letter,Y,TRUE,CV,q,q,4657,TRUE,1,shuf
CVOE_D,16,1,3,41,D 41,Number,Y,TRUE,OE,q,q,3797,TRUE,1,shuf
CVOE_D,16,1,3,42,E 06,Number,N,TRUE,OE,p,p,3327,TRUE,1,shuf
CVOE_D,16,1,3,43,A 27,Number,N,FALSE,OE,q,q,3699,TRUE,1,shuf
CVOE_D,16,1,3,44,U 95,Letter,Y,FALSE,CV,p,p,1975,TRUE,1,shuf
CVOE_D,16,1,3,45,A 53,Letter,N,FALSE,CV,p,p,1459,TRUE,1,shuf
CVOE_D,16,1,3,46,E 43,Letter,N,FALSE,CV,p,p,1926,TRUE,1,shuf
CVOE_D,16,1,3,47,P 05,Number,Y,TRUE,OE,q,q,7511,TRUE,1,shuf
CVOE_D,16,1,3,48,O 19,Letter,Y,FALSE,CV,p,p,3520,TRUE,1,shuf
CVOE_D,16,1,3,49,I 96,Number,Y,TRUE,OE,p,p,3057,TRUE,1,shuf
CVOE_D,16,1,3,50,A 88,Number,N,TRUE,OE,p,p,6645,TRUE,1,shuf
CVOE_D,16,1,3,51,I 67,Number,N,FALSE,OE,q,q,2907,TRUE,1,shuf
CVOE_D,16,1,3,52,D 40,Number,N,FALSE,OE,p,p,4225,TRUE,1,shuf
CVOE_D,16,1,3,53,P 79,Letter,Y,TRUE,CV,q,q,3208,TRUE,1,shuf
CVOE_D,16,1,3,54,U 24,Number,Y,TRUE,OE,p,p,3693,TRUE,1,shuf
CVOE_D,16,1,3,55,P 74,Number,N,FALSE,OE,p,p,3697,TRUE,1,shuf
CVOE_D,16,1,3,56,E 70,Number,N,TRUE,OE,p,p,1269,TRUE,1,shuf
CVOE_D,16,1,3,57,S 27,Number,N,TRUE,OE,q,q,1731,TRUE,1,shuf
CVOE_D,16,1,3,58,E 54,Letter,Y,TRUE,CV,p,p,3783,TRUE,1,shuf
CVOE_D,16,1,3,59,A 53,Letter,N,FALSE,CV,p,p,1670,TRUE,1,shuf
CVOE_D,16,1,3,60,P 34,Letter,N,FALSE,CV,q,q,2484,TRUE,1,shuf
CVOE_D,16,1,3,61,D 74,Number,Y,FALSE,OE,p,p,3061,TRUE,1,shuf
CVOE_D,16,1,3,62,A 03,Letter,Y,FALSE,CV,p,p,4412,TRUE,1,shuf
CVOE_D,16,1,3,63,E 24,Number,Y,TRUE,OE,p,p,2272,TRUE,1,shuf
CVOE_D,16,1,3,64,I 58,Letter,Y,TRUE,CV,p,p,3190,TRUE,1,shuf
CVOE_D,16,1,3,65,D 77,Number,Y,TRUE,OE,q,q,3101,TRUE,1,shuf
CVOE_D,16,1,3,66,S 75,Number,N,TRUE,OE,q,q,2436,TRUE,1,shuf
CVOE_D,16,1,3,67,I 20,Letter,Y,TRUE,CV,p,p,4373,TRUE,1,shuf
CVOE_D,16,1,3,68,J 52,Letter,N,FALSE,CV,q,q,3442,TRUE,1,shuf
CVOE_D,16,1,3,69,A 38,Number,Y,TRUE,OE,p,p,3587,TRUE,1,shuf
CVOE_D,16,1,3,70,I 60,Letter,Y,TRUE,CV,p,p,4514,TRUE,1,shuf
CVOE_D,16,1,3,71,S 51,Number,Y,TRUE,OE,q,q,2900,TRUE,1,shuf
CVOE_D,16,1,3,72,D 63,Letter,Y,TRUE,CV,q,q,2450,TRUE,1,shuf
CVOE_D,16,1,3,73,U 27,Letter,N,FALSE,CV,p,p,3934,TRUE,1,shuf
CVOE_D,16,1,3,74,J 77,Letter,N,TRUE,CV,q,q,3667,TRUE,1,shuf
CVOE_D,16,1,3,75,O 15,Number,Y,FALSE,OE,q,q,3826,TRUE,1,shuf
CVOE_D,16,1,3,76,J 20,Letter,Y,FALSE,CV,q,q,2617,TRUE,1,shuf
CVOE_D,16,1,3,77,U 97,Number,Y,FALSE,OE,q,q,3844,TRUE,1,shuf
CVOE_D,16,1,3,78,H 03,Number,N,TRUE,OE,q,q,1174,TRUE,1,shuf
CVOE_D,16,1,3,79,O 04,Letter,Y,TRUE,CV,p,p,3297,TRUE,1,shuf
CVOE_D,16,1,3,80,E 10,Letter,N,TRUE,CV,p,p,3269,TRUE,1,shuf
CVOE_D,16,1,3,81,I 52,Letter,N,TRUE,CV,p,p,2236,TRUE,1,shuf
CVOE_D,16,1,3,82,H 81,Number,Y,TRUE,OE,q,q,2693,TRUE,1,shuf
CVOE_D,16,1,3,83,I 41,Number,N,FALSE,OE,q,q,2545,TRUE,1,shuf
CVOE_D,16,1,3,84,U 19,Letter,Y,FALSE,CV,p,p,3120,TRUE,1,shuf
CVOE_D,16,1,3,85,O 17,Number,Y,FALSE,OE,q,q,3497,TRUE,1,shuf
CVOE_D,16,1,3,86,A 10,Number,N,TRUE,OE,p,p,2421,TRUE,1,shuf
CVOE_D,16,1,3,87,P 93,Letter,Y,TRUE,CV,q,q,2044,TRUE,1,shuf
CVOE_D,16,1,3,88,E 59,Letter,N,FALSE,CV,p,p,3069,TRUE,1,shuf
CVOE_D,16,1,3,89,O 53,Letter,N,FALSE,CV,p,p,1683,TRUE,1,shuf
CVOE_D,16,1,3,90,A 96,Letter,N,TRUE,CV,p,p,964,TRUE,1,shuf
CVOE_D,16,1,3,91,H 36,Letter,Y,FALSE,CV,q,q,3797,TRUE,1,shuf
CVOE_D,16,1,3,92,A 63,Letter,N,FALSE,CV,p,p,2806,TRUE,1,shuf
CVOE_D,16,1,3,93,I 38,Letter,N,TRUE,CV,p,p,779,TRUE,1,shuf
CVOE_D,16,1,3,94,O 51,Number,Y,FALSE,OE,q,q,2205,TRUE,1,shuf
CVOE_D,16,1,3,95,J 26,Number,N,FALSE,OE,p,p,3160,TRUE,1,shuf
CVOE_D,16,1,3,96,S 34,Letter,Y,FALSE,CV,q,q,2304,TRUE,1,shuf
CVOE_D,16,1,3,97,U 85,Number,Y,FALSE,OE,q,q,3431,TRUE,1,shuf
CVOE_D,16,1,3,98,J 77,Number,N,TRUE,OE,q,q,1773,TRUE,1,shuf
CVOE_D,16,1,3,99,I 73,Letter,Y,FALSE,CV,p,p,2770,TRUE,1,shuf
CVOE_D,16,1,3,100,H 46,Number,Y,FALSE,OE,p,p,2758,TRUE,1,shuf
CVOE_D,16,1,3,101,D 04,Number,N,FALSE,OE,p,p,911,TRUE,1,shuf
CVOE_D,16,1,3,102,P 72,Letter,Y,FALSE,CV,q,q,2148,TRUE,1,shuf
CVOE_D,16,1,3,103,D 99,Number,Y,TRUE,OE,q,q,2843,TRUE,1,shuf
CVOE_D,16,1,3,104,U 25,Letter,Y,FALSE,CV,p,p,5412,TRUE,1,shuf
CVOE_D,16,1,3,105,O 32,Letter,N,TRUE,CV,p,p,1729,TRUE,1,shuf
CVOE_D,16,1,3,106,E 80,Letter,N,TRUE,CV,p,p,1085,TRUE,1,shuf
CVOE_D,16,1,3,107,O 84,Number,Y,TRUE,OE,p,p,1797,TRUE,1,shuf
CVOE_D,16,1,3,108,A 78,Number,N,TRUE,OE,p,p,902,TRUE,1,shuf
CVOE_D,16,1,3,109,S 05,Number,N,TRUE,OE,q,q,3092,TRUE,1,shuf
CVOE_D,16,1,3,110,U 35,Letter,Y,FALSE,CV,p,p,3168,TRUE,1,shuf
CVOE_D,16,1,3,111,H 14,Letter,N,FALSE,CV,q,q,2676,TRUE,1,shuf
CVOE_D,16,1,3,112,U 15,Number,Y,FALSE,OE,q,q,3149,TRUE,1,shuf
CVOE_D,16,1,3,113,E 36,Letter,Y,TRUE,CV,p,p,2964,TRUE,1,shuf
CVOE_D,16,1,3,114,P 70,Letter,N,FALSE,CV,q,q,2677,TRUE,1,shuf
CVOE_D,16,1,3,115,O 44,Number,Y,TRUE,OE,p,p,2719,TRUE,1,shuf
CVOE_D,16,1,3,116,S 41,Letter,Y,TRUE,CV,q,q,2496,TRUE,1,shuf
CVOE_D,16,1,3,117,D 83,Letter,N,TRUE,CV,q,q,2468,TRUE,1,shuf
CVOE_D,16,1,3,118,J 39,Letter,N,TRUE,CV,q,q,3610,TRUE,1,shuf
CVOE_D,16,1,3,119,S 22,Number,Y,FALSE,OE,p,p,2206,TRUE,1,shuf
CVOE_D,16,1,3,120,D 89,Letter,Y,TRUE,CV,q,q,3735,TRUE,1,shuf
CVOE_D,16,1,3,121,P 87,Letter,N,TRUE,CV,q,q,3396,TRUE,1,shuf
CVOE_D,16,1,3,122,H 42,Letter,N,FALSE,CV,q,q,2221,TRUE,1,shuf
CVOE_D,16,1,3,123,S 49,Letter,N,TRUE,CV,q,q,3476,TRUE,1,shuf
CVOE_D,16,1,3,124,J 20,Number,Y,FALSE,OE,p,p,2229,TRUE,1,shuf
CVOE_D,16,1,3,125,O 19,Letter,Y,FALSE,CV,p,p,2171,TRUE,1,shuf
CVOE_D,16,1,3,126,H 50,Letter,N,FALSE,CV,q,q,2351,TRUE,1,shuf
CVOE_D,16,1,3,127,I 68,Number,Y,TRUE,OE,p,p,2998,TRUE,1,shuf
CVOE_D,16,1,3,128,J 72,Number,N,FALSE,OE,p,p,1607,TRUE,1,shuf
CVOE_D,16,1,3,129,O 21,Number,N,FALSE,OE,q,q,3648,TRUE,1,shuf
CVOE_D,16,1,3,130,H 22,Number,N,FALSE,OE,p,p,3260,TRUE,1,shuf
CVOE_D,16,1,4,1,A 44,Letter,N,TRUE,CV,p,p,6318,TRUE,1,alt
CVOE_D,16,1,4,2,D 94,Letter,N,FALSE,CV,q,q,1913,TRUE,1,alt
CVOE_D,16,1,4,3,E 75,Number,Y,FALSE,OE,q,p,4247,FALSE,0,alt
CVOE_D,16,1,4,4,H 81,Number,N,TRUE,OE,q,p,5772,FALSE,0,alt
CVOE_D,16,1,4,5,I 64,Letter,Y,TRUE,CV,p,p,4409,TRUE,1,alt
CVOE_D,16,1,4,6,J 54,Letter,N,FALSE,CV,q,q,4949,TRUE,1,alt
CVOE_D,16,1,4,7,O 23,Number,Y,FALSE,OE,q,q,1989,TRUE,1,alt
CVOE_D,16,1,4,8,P 05,Number,N,TRUE,OE,q,q,2475,TRUE,1,alt
CVOE_D,16,1,4,9,S 34,Letter,Y,FALSE,CV,q,q,3188,TRUE,1,alt
CVOE_D,16,1,4,10,U 88,Letter,N,TRUE,CV,p,p,2091,TRUE,1,alt
CVOE_D,16,1,4,11,A 70,Number,Y,TRUE,OE,p,p,1854,TRUE,1,alt
CVOE_D,16,1,4,12,D 12,Number,N,FALSE,OE,p,p,954,TRUE,1,alt
CVOE_D,16,1,4,13,E 79,Letter,Y,FALSE,CV,p,p,2864,TRUE,1,alt
CVOE_D,16,1,4,14,H 72,Letter,N,FALSE,CV,q,q,2502,TRUE,1,alt
CVOE_D,16,1,4,15,I 41,Number,Y,FALSE,OE,q,q,1381,TRUE,1,alt
CVOE_D,16,1,4,16,J 63,Number,N,TRUE,OE,q,q,1443,TRUE,1,alt
CVOE_D,16,1,4,17,O 03,Letter,Y,FALSE,CV,p,p,2084,TRUE,1,alt
CVOE_D,16,1,4,18,P 75,Letter,N,TRUE,CV,q,q,2037,TRUE,1,alt
CVOE_D,16,1,4,19,S 61,Number,Y,TRUE,OE,q,q,846,TRUE,1,alt
CVOE_D,16,1,4,20,U 28,Number,N,TRUE,OE,p,p,5198,TRUE,1,alt
CVOE_D,16,1,4,21,A 21,Letter,Y,FALSE,CV,p,p,2160,TRUE,1,alt
CVOE_D,16,1,4,22,D 18,Letter,N,FALSE,CV,q,q,1073,TRUE,1,alt
CVOE_D,16,1,4,23,E 35,Number,Y,FALSE,OE,q,q,1543,TRUE,1,alt
CVOE_D,16,1,4,24,H 62,Number,N,FALSE,OE,p,p,2341,TRUE,1,alt
CVOE_D,16,1,4,25,I 82,Letter,Y,TRUE,CV,p,p,1892,TRUE,1,alt
CVOE_D,16,1,4,26,J 78,Letter,N,FALSE,CV,q,q,2479,TRUE,1,alt
CVOE_D,16,1,4,27,O 12,Number,Y,TRUE,OE,p,p,1609,TRUE,1,alt
CVOE_D,16,1,4,28,P 13,Number,N,TRUE,OE,q,q,2340,TRUE,1,alt
CVOE_D,16,1,4,29,S 07,Letter,Y,TRUE,CV,q,q,1400,TRUE,1,alt
CVOE_D,16,1,4,30,U 36,Letter,N,TRUE,CV,p,p,1521,TRUE,1,alt
CVOE_D,16,1,4,31,A 96,Number,Y,TRUE,OE,p,p,1881,TRUE,1,alt
CVOE_D,16,1,4,32,D 04,Number,N,FALSE,OE,p,p,1930,TRUE,1,alt
CVOE_D,16,1,4,33,E 60,Letter,Y,TRUE,CV,p,p,1750,TRUE,1,alt
CVOE_D,16,1,4,34,H 83,Letter,N,TRUE,CV,q,q,1940,TRUE,1,alt
CVOE_D,16,1,4,35,I 64,Number,Y,TRUE,OE,p,p,4440,TRUE,1,alt
CVOE_D,16,1,4,36,J 76,Number,N,FALSE,OE,p,p,3329,TRUE,1,alt
CVOE_D,16,1,4,37,O 78,Letter,Y,TRUE,CV,p,p,2958,TRUE,1,alt
CVOE_D,16,1,4,38,P 09,Letter,N,TRUE,CV,q,q,2479,TRUE,1,alt
CVOE_D,16,1,4,39,S 72,Number,Y,FALSE,OE,p,p,2832,TRUE,1,alt
CVOE_D,16,1,4,40,U 47,Number,N,FALSE,OE,q,q,1839,TRUE,1,alt
CVOE_D,16,1,4,41,A 31,Letter,Y,FALSE,CV,p,p,1856,TRUE,1,alt
CVOE_D,16,1,4,42,D 96,Letter,N,FALSE,CV,q,q,5187,TRUE,1,alt
CVOE_D,16,1,4,43,E 40,Number,Y,TRUE,OE,p,p,1755,TRUE,1,alt
CVOE_D,16,1,4,44,H 79,Number,N,TRUE,OE,q,q,1508,TRUE,1,alt
CVOE_D,16,1,4,45,I 15,Letter,Y,FALSE,CV,p,p,1642,TRUE,1,alt
CVOE_D,16,1,4,46,J 07,Letter,N,TRUE,CV,q,q,2770,TRUE,1,alt
CVOE_D,16,1,4,47,O 61,Number,Y,FALSE,OE,q,q,3094,TRUE,1,alt
CVOE_D,16,1,4,48,P 58,Number,N,FALSE,OE,p,p,1746,TRUE,1,alt
CVOE_D,16,1,4,49,S 37,Letter,Y,TRUE,CV,q,q,1153,TRUE,1,alt
CVOE_D,16,1,4,50,U 61,Letter,N,FALSE,CV,p,p,1535,TRUE,1,alt
CVOE_D,16,1,4,51,A 17,Number,Y,FALSE,OE,q,q,1642,TRUE,1,alt
CVOE_D,16,1,4,52,D 85,Number,N,TRUE,OE,q,q,2651,TRUE,1,alt
CVOE_D,16,1,4,53,E 20,Letter,Y,TRUE,CV,p,p,2287,TRUE,1,alt
CVOE_D,16,1,4,54,H 86,Letter,N,FALSE,CV,q,q,2096,TRUE,1,alt
CVOE_D,16,1,4,55,I 21,Number,Y,FALSE,OE,q,q,4371,TRUE,1,alt
CVOE_D,16,1,4,56,J 29,Number,N,TRUE,OE,q,q,3520,TRUE,1,alt
CVOE_D,16,1,4,57,O 13,Letter,Y,FALSE,CV,p,p,2889,TRUE,1,alt
CVOE_D,16,1,4,58,P 82,Letter,N,FALSE,CV,q,q,1821,TRUE,1,alt
CVOE_D,16,1,4,59,S 72,Number,Y,FALSE,OE,p,p,1724,TRUE,1,alt
CVOE_D,16,1,4,60,U 84,Number,N,TRUE,OE,p,p,1172,TRUE,1,alt
CVOE_D,16,1,4,61,A 49,Letter,Y,FALSE,CV,p,p,1280,TRUE,1,alt
CVOE_D,16,1,4,62,D 91,Letter,N,TRUE,CV,q,q,4800,TRUE,1,alt
CVOE_D,16,1,4,63,E 99,Number,Y,FALSE,OE,q,q,1858,TRUE,1,alt
CVOE_D,16,1,4,64,H 16,Number,N,FALSE,OE,p,p,4382,TRUE,1,alt
CVOE_D,16,1,4,65,I 45,Letter,Y,FALSE,CV,p,p,2909,TRUE,1,alt
CVOE_D,16,1,4,66,J 70,Letter,N,FALSE,CV,q,q,2748,TRUE,1,alt
CVOE_D,16,1,4,67,O 22,Number,Y,TRUE,OE,p,p,3314,TRUE,1,alt
CVOE_D,16,1,4,68,P 41,Number,N,TRUE,OE,q,q,4644,TRUE,1,alt
CVOE_D,16,1,4,69,S 93,Letter,Y,TRUE,CV,q,q,2382,TRUE,1,alt
CVOE_D,16,1,4,70,U 70,Letter,N,TRUE,CV,p,p,1732,TRUE,1,alt
CVOE_D,16,1,4,71,A 42,Number,Y,TRUE,OE,p,p,1624,TRUE,1,alt
CVOE_D,16,1,4,72,D 85,Number,N,TRUE,OE,q,q,1638,TRUE,1,alt
CVOE_D,16,1,4,73,E 68,Letter,Y,TRUE,CV,p,p,6959,TRUE,1,alt
CVOE_D,16,1,4,74,H 17,Letter,N,TRUE,CV,q,q,1810,TRUE,1,alt
CVOE_D,16,1,4,75,I 70,Number,Y,TRUE,OE,p,p,1525,TRUE,1,alt
CVOE_D,16,1,4,76,J 88,Number,N,FALSE,OE,p,p,1166,TRUE,1,alt
CVOE_D,16,1,4,77,O 32,Letter,Y,TRUE,CV,p,p,1631,TRUE,1,alt
CVOE_D,16,1,4,78,P 95,Letter,N,TRUE,CV,q,q,2117,TRUE,1,alt
CVOE_D,16,1,4,79,S 98,Number,Y,FALSE,OE,p,p,1606,TRUE,1,alt
CVOE_D,16,1,4,80,U 37,Number,N,FALSE,OE,q,q,1615,TRUE,1,alt
CVOE_D,16,1,4,81,A 56,Letter,Y,TRUE,CV,p,p,1418,TRUE,1,alt
CVOE_D,16,1,4,82,D 57,Letter,N,TRUE,CV,q,q,2797,TRUE,1,alt
CVOE_D,16,1,4,83,E 93,Number,Y,FALSE,OE,q,q,2735,TRUE,1,alt
CVOE_D,16,1,4,84,H 27,Number,N,TRUE,OE,q,q,3219,TRUE,1,alt
CVOE_D,16,1,4,85,I 35,Letter,Y,FALSE,CV,p,p,3143,TRUE,1,alt
CVOE_D,16,1,4,86,J 03,Letter,N,TRUE,CV,q,q,1357,TRUE,1,alt
CVOE_D,16,1,4,87,O 28,Number,Y,TRUE,OE,p,p,2398,TRUE,1,alt
CVOE_D,16,1,4,88,P 59,Number,N,TRUE,OE,q,q,1695,TRUE,1,alt
CVOE_D,16,1,4,89,S 77,Letter,Y,TRUE,CV,q,q,2003,TRUE,1,alt
CVOE_D,16,1,4,90,U 05,Letter,N,FALSE,CV,p,p,1356,TRUE,1,alt
CVOE_D,16,1,4,91,A 56,Number,Y,TRUE,OE,p,p,1756,TRUE,1,alt
CVOE_D,16,1,4,92,D 01,Number,N,TRUE,OE,q,q,2917,TRUE,1,alt
CVOE_D,16,1,4,93,E 02,Letter,Y,TRUE,CV,p,p,2727,TRUE,1,alt
CVOE_D,16,1,4,94,H 68,Letter,N,FALSE,CV,q,q,2442,TRUE,1,alt
CVOE_D,16,1,4,95,I 05,Number,Y,FALSE,OE,q,q,2164,TRUE,1,alt
CVOE_D,16,1,4,96,J 55,Number,N,TRUE,OE,q,q,941,TRUE,1,alt
CVOE_D,16,1,4,97,O 73,Letter,Y,FALSE,CV,p,p,1722,TRUE,1,alt
CVOE_D,16,1,4,98,P 41,Letter,N,TRUE,CV,q,q,3563,TRUE,1,alt
CVOE_D,16,1,4,99,S 92,Number,Y,FALSE,OE,p,p,4749,TRUE,1,alt
CVOE_D,16,1,4,100,U 34,Number,N,TRUE,OE,p,p,3100,TRUE,1,alt
CVOE_D,16,1,4,101,A 09,Letter,Y,FALSE,CV,p,p,1739,TRUE,1,alt
CVOE_D,16,1,4,102,D 92,Letter,N,FALSE,CV,q,q,1478,TRUE,1,alt
CVOE_D,16,1,4,103,E 48,Number,Y,TRUE,OE,p,p,1799,TRUE,1,alt
CVOE_D,16,1,4,104,H 76,Number,N,FALSE,OE,p,p,1576,TRUE,1,alt
CVOE_D,16,1,4,105,I 44,Letter,Y,TRUE,CV,p,p,1876,TRUE,1,alt
CVOE_D,16,1,4,106,J 67,Letter,N,TRUE,CV,q,q,1148,TRUE,1,alt
CVOE_D,16,1,4,107,O 48,Number,Y,TRUE,OE,p,p,2018,TRUE,1,alt
CVOE_D,16,1,4,108,P 22,Number,N,FALSE,OE,p,p,1182,TRUE,1,alt
CVOE_D,16,1,4,109,S 86,Letter,Y,FALSE,CV,q,q,2020,TRUE,1,alt
CVOE_D,16,1,4,110,U 35,Letter,N,FALSE,CV,p,p,2002,TRUE,1,alt
CVOE_D,16,1,4,111,A 91,Number,Y,FALSE,OE,q,q,1803,TRUE,1,alt
CVOE_D,16,1,4,112,D 78,Number,N,FALSE,OE,p,p,1796,TRUE,1,alt
CVOE_D,16,1,4,113,E 91,Letter,Y,FALSE,CV,p,p,4109,TRUE,1,alt
CVOE_D,16,1,4,114,H 54,Letter,N,FALSE,CV,q,q,3492,TRUE,1,alt
CVOE_D,16,1,4,115,I 65,Number,Y,FALSE,OE,q,q,1664,TRUE,1,alt
CVOE_D,16,1,4,116,J 52,Number,N,FALSE,OE,p,p,1630,TRUE,1,alt
CVOE_D,16,1,4,117,O 19,Letter,Y,FALSE,CV,p,p,2005,TRUE,1,alt
